,POP100,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,Series Complete,Vax_Rate
1711,181851,181851,165933,141728,11063,829,3860,63,8390,15918,14843,2753,2226,1114,71,7694,151,71,10,512,26,3,137,10,52,13,933,339,78,8,211,33,16,173,14,27,0,10,4,4,1,11,0,0,1,0,3,130,8,12,73,2,17,0,2,10,0,1,0,5,0,0,0,11,8,2,0,0,1,0,1,1,181851,21119,160732,152194,136695,10152,306,3778,45,1218,8538,8059,2365,2037,1042,71,2142,125,63,10,159,16,2,1,8,18,0,433,238,56,8,46,19,16,21,14,4,0,10,0,0,1,0,0,0,0,0,0,36,0,3,9,0,17,0,1,0,0,1,0,5,0,0,0,9,8,1,0,0,0,0,1,1,118136,65
1712,19136,19136,17196,14664,1112,80,197,16,1127,1940,1816,230,260,67,16,1087,12,8,0,87,1,2,28,0,14,4,100,38,5,0,21,0,0,32,0,3,0,0,0,0,0,1,0,0,0,0,0,23,1,0,17,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19136,3077,16059,15271,13931,1015,20,186,5,114,788,754,184,222,57,16,233,11,8,0,14,0,2,0,0,7,0,29,16,4,0,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,118136,100
1713,52626,52626,48099,39301,4027,210,1331,19,3211,4527,4225,631,665,344,16,2293,38,12,7,166,8,0,25,4,14,2,270,90,28,1,60,11,5,55,3,3,0,5,1,3,0,3,0,0,1,0,1,31,1,9,16,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,52626,7466,45160,42953,37454,3608,105,1304,17,465,2207,2082,506,593,321,16,565,26,6,7,34,3,0,0,3,2,0,119,66,20,1,8,7,5,4,3,0,0,5,0,0,0,0,0,0,0,0,0,6,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118136,100
1714,95504,95504,87219,75168,5694,485,2095,24,3753,8285,7713,1757,1080,604,39,3718,94,44,3,248,13,1,78,5,22,7,499,191,39,7,115,20,11,70,8,20,0,5,2,1,1,7,0,0,0,0,2,63,6,2,34,0,11,0,2,6,0,0,0,2,0,0,0,10,8,2,0,0,0,0,0,0,95504,9589,85915,81071,73004,5315,160,2058,19,515,4844,4552,1556,1011,565,39,1125,81,42,3,108,10,0,1,4,7,0,261,145,30,7,29,10,11,12,8,3,0,5,0,0,1,0,0,0,0,0,0,22,0,1,7,0,11,0,1,0,0,0,0,2,0,0,0,9,8,1,0,0,0,0,0,0,118136,100
1715,14585,14585,13419,12595,230,54,237,4,299,1166,1089,135,221,99,0,596,7,7,0,11,4,0,6,1,2,0,64,20,6,0,15,2,0,16,3,1,0,0,1,0,0,0,0,0,0,0,0,13,0,1,6,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14585,987,13598,12899,12306,214,21,230,4,124,699,671,119,211,99,0,219,7,7,0,3,3,0,0,1,2,0,24,11,2,0,3,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,118136,100
1716,27048,27048,24681,19083,2995,142,388,6,2067,2367,2205,391,373,86,9,1166,21,7,3,108,6,0,21,3,9,2,146,69,5,0,25,7,2,31,0,2,0,3,0,0,0,1,0,0,0,0,1,16,0,7,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27048,4832,22216,21108,17830,2664,82,374,4,154,1108,1040,309,334,69,9,272,17,4,3,19,2,0,0,2,0,0,67,52,2,0,3,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118136,100
1717,19038,19038,17518,16332,410,47,288,2,439,1520,1432,224,277,99,3,763,2,3,3,30,8,0,15,1,3,1,78,24,5,4,17,8,0,14,1,2,0,1,0,0,1,0,0,0,0,0,1,6,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,4,3,1,0,0,0,0,0,0,19038,1468,17570,16672,15912,386,19,280,2,73,898,853,200,262,89,3,270,2,3,3,15,6,0,0,0,0,0,40,17,4,4,5,6,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,118136,100
1718,115920,115920,105435,90559,6386,579,2745,41,5125,10485,9776,1869,1406,815,42,5004,115,57,4,332,11,1,70,6,36,8,618,216,59,4,142,17,14,113,12,22,0,3,4,4,0,7,0,0,1,0,0,84,6,5,45,2,14,0,2,7,0,0,0,3,0,0,0,7,5,1,0,0,1,0,0,0,115920,12640,103280,97499,87760,5927,187,2701,28,896,5781,5464,1632,1288,780,42,1428,94,53,4,113,8,0,1,6,15,0,282,147,43,4,30,8,14,18,12,3,0,3,0,0,0,0,0,0,0,0,0,29,0,3,8,0,14,0,1,0,0,0,0,3,0,0,0,6,5,1,0,0,0,0,0,0,118136,100
1719,19845,19845,18299,15754,1272,61,439,14,759,1546,1430,269,170,114,17,761,13,4,0,42,1,2,31,0,4,2,91,30,9,0,27,1,0,15,1,1,0,3,0,0,0,3,0,0,0,0,1,24,1,0,19,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19845,2179,17666,16915,15193,1175,18,423,11,95,751,702,224,153,104,17,172,12,3,0,12,0,2,0,0,3,0,44,22,7,0,8,0,0,2,1,1,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,118136,100
1720,65737,65737,62131,59911,799,170,753,1,497,3606,3454,514,1157,248,4,1463,21,0,0,27,0,0,9,7,1,3,135,17,8,0,44,18,0,7,15,2,3,0,0,9,2,4,6,0,0,0,0,14,0,0,2,1,0,2,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,3,65737,1752,63985,61092,59299,736,139,729,0,189,2893,2804,469,1138,244,4,895,16,0,0,24,0,0,3,7,1,3,84,16,8,0,16,16,0,0,15,0,3,0,0,0,2,4,4,0,0,0,0,5,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,67
1721,518,518,488,476,9,0,0,0,3,30,28,0,9,1,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,12,506,485,474,9,0,0,0,2,21,19,0,9,1,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,100
1722,586,586,572,556,1,0,3,0,12,14,13,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,586,18,568,559,549,1,0,2,0,7,9,9,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,100
1723,14830,14830,13862,13159,334,45,179,0,145,968,912,203,304,64,1,323,10,0,0,4,0,0,1,1,0,1,49,9,1,0,20,9,0,2,1,2,0,0,0,2,0,2,1,0,0,0,0,5,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14830,552,14278,13505,12958,299,40,166,0,42,773,747,187,293,62,1,189,9,0,0,3,0,0,1,1,0,1,25,8,1,0,5,7,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,100
1724,9530,9530,9017,8637,102,23,167,1,87,513,502,101,128,41,1,218,0,0,0,8,0,0,5,0,0,0,11,0,1,0,1,4,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9530,267,9263,8834,8526,94,15,167,0,32,429,423,101,124,41,1,147,0,0,0,8,0,0,1,0,0,0,6,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,100
1725,1008,1008,957,913,11,0,20,0,13,51,47,2,16,9,0,19,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,47,961,922,888,11,0,20,0,3,39,36,2,16,9,0,8,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,100
1726,1336,1336,1241,1218,3,3,11,0,6,95,93,5,37,8,0,43,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,29,1307,1225,1208,3,2,10,0,2,82,80,5,37,8,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,100
1727,562,562,529,517,2,7,1,0,2,33,31,3,13,3,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,4,558,526,515,2,6,1,0,2,32,30,3,13,3,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,100
1728,359,359,343,335,1,0,4,0,3,16,16,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,13,346,336,331,1,0,4,0,0,10,10,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,100
1729,3045,3045,2882,2841,14,2,20,0,5,163,160,21,56,6,0,75,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3045,45,3000,2860,2825,14,1,20,0,0,140,138,20,56,6,0,56,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,100
1730,9473,9473,8941,8654,97,22,110,0,58,532,514,70,166,31,0,235,2,0,0,8,0,0,2,0,0,0,17,3,0,0,8,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9473,219,9254,8855,8599,94,21,108,0,33,399,389,61,166,31,0,122,0,0,0,8,0,0,1,0,0,0,10,3,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,100
1731,65737,65737,62131,59911,799,170,753,1,497,3606,3454,514,1157,248,4,1463,21,0,0,27,0,0,9,7,1,3,135,17,8,0,44,18,0,7,15,2,3,0,0,9,2,4,6,0,0,0,0,14,0,0,2,1,0,2,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,3,65737,1752,63985,61092,59299,736,139,729,0,189,2893,2804,469,1138,244,4,895,16,0,0,24,0,0,3,7,1,3,84,16,8,0,16,16,0,0,15,0,3,0,0,0,2,4,4,0,0,0,0,5,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,67
1732,65737,65737,62131,59911,799,170,753,1,497,3606,3454,514,1157,248,4,1463,21,0,0,27,0,0,9,7,1,3,135,17,8,0,44,18,0,7,15,2,3,0,0,9,2,4,6,0,0,0,0,14,0,0,2,1,0,2,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,3,65737,1752,63985,61092,59299,736,139,729,0,189,2893,2804,469,1138,244,4,895,16,0,0,24,0,0,3,7,1,3,84,16,8,0,16,16,0,0,15,0,3,0,0,0,2,4,4,0,0,0,0,5,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,67
1733,65737,65737,62131,59911,799,170,753,1,497,3606,3454,514,1157,248,4,1463,21,0,0,27,0,0,9,7,1,3,135,17,8,0,44,18,0,7,15,2,3,0,0,9,2,4,6,0,0,0,0,14,0,0,2,1,0,2,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,3,65737,1752,63985,61092,59299,736,139,729,0,189,2893,2804,469,1138,244,4,895,16,0,0,24,0,0,3,7,1,3,84,16,8,0,16,16,0,0,15,0,3,0,0,0,2,4,4,0,0,0,0,5,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,67
1734,61302,61302,58103,55162,1715,174,326,23,703,3199,3074,363,1224,126,13,1281,6,8,9,21,6,0,1,7,3,6,97,37,0,0,17,4,2,15,8,5,0,0,0,5,0,0,0,0,0,0,4,22,0,0,0,3,8,0,6,0,2,3,0,0,0,0,0,6,4,0,0,0,2,0,0,0,61302,1761,59541,56801,54605,1563,149,319,22,143,2740,2656,341,1202,122,12,944,6,3,4,5,6,0,0,7,3,1,71,36,0,0,10,4,2,7,4,3,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,35067,57
1735,289,289,271,268,1,0,0,0,2,18,17,1,14,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,8,281,265,264,1,0,0,0,0,16,15,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35067,100
1736,1788,1788,1704,1674,10,4,10,0,6,84,82,9,30,3,1,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,23,1765,1690,1664,10,3,10,0,3,75,75,9,30,3,1,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35067,100
1737,460,460,441,437,0,0,0,0,4,19,19,4,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,4,456,437,437,0,0,0,0,0,19,19,4,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35067,100
1738,3108,3108,2916,2849,18,10,15,2,22,192,182,13,84,4,0,78,0,0,0,2,1,0,0,0,0,0,9,2,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108,87,3021,2852,2814,13,5,14,1,5,169,163,11,83,4,0,62,0,0,0,2,1,0,0,0,0,0,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35067,100
1739,2404,2404,2290,2229,21,8,23,0,9,114,111,28,50,2,1,26,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2404,36,2368,2269,2215,21,6,23,0,4,99,97,28,50,2,1,15,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35067,100
1740,1651,1651,1552,1503,9,4,12,0,24,99,97,10,40,9,0,33,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,51,1600,1522,1489,9,4,10,0,10,78,77,10,40,9,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35067,100
1741,7427,7427,6848,6584,121,21,76,3,43,579,555,123,162,21,5,239,0,0,2,0,0,0,0,2,0,1,18,8,0,0,4,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7427,152,7275,6745,6510,119,20,76,3,17,530,514,119,161,21,5,205,0,0,0,0,0,0,0,2,0,1,13,7,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,35067,100
1742,524,524,509,493,2,4,4,0,6,15,12,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,11,513,500,493,2,1,4,0,0,13,10,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35067,100
1743,811,811,780,767,3,4,0,0,6,31,30,3,9,0,0,16,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,17,794,770,765,3,1,0,0,1,24,23,2,9,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35067,100
1744,2465,2465,2351,2285,4,13,12,0,37,114,112,11,59,0,0,41,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465,70,2395,2304,2272,4,13,12,0,3,91,90,11,58,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35067,100
1745,61302,61302,58103,55162,1715,174,326,23,703,3199,3074,363,1224,126,13,1281,6,8,9,21,6,0,1,7,3,6,97,37,0,0,17,4,2,15,8,5,0,0,0,5,0,0,0,0,0,0,4,22,0,0,0,3,8,0,6,0,2,3,0,0,0,0,0,6,4,0,0,0,2,0,0,0,61302,1761,59541,56801,54605,1563,149,319,22,143,2740,2656,341,1202,122,12,944,6,3,4,5,6,0,0,7,3,1,71,36,0,0,10,4,2,7,4,3,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,35067,57
1746,4231,4231,4041,3918,21,5,27,0,70,190,185,8,71,3,1,92,2,4,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4231,132,4099,3943,3885,21,5,25,0,7,156,154,8,70,3,0,70,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35067,100
1747,57071,57071,54062,51244,1694,169,299,23,633,3009,2889,355,1153,123,12,1189,4,4,9,17,6,0,1,7,3,6,94,36,0,0,17,4,2,15,6,5,0,0,0,5,0,0,0,0,0,0,4,20,0,0,0,3,7,0,6,0,1,3,0,0,0,0,0,6,4,0,0,0,2,0,0,0,57071,1629,55442,52858,50720,1542,144,294,22,136,2584,2502,333,1132,119,12,874,4,3,4,4,6,0,0,7,3,1,70,35,0,0,10,4,2,7,4,3,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,35067,61
1748,5227,5227,4986,4841,30,12,54,0,49,241,231,19,78,9,3,113,2,0,1,4,0,0,0,1,1,0,4,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,5227,116,5111,4907,4808,29,11,52,0,7,204,200,19,77,9,2,87,2,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,35067,100
1749,36278,36278,34073,33116,316,83,185,21,352,2205,2119,261,788,97,8,918,4,8,7,10,5,0,0,5,2,6,71,29,0,0,16,1,2,11,4,3,0,0,0,3,0,0,0,0,0,0,2,12,0,0,0,3,3,0,3,0,1,2,0,0,0,0,0,3,2,0,0,0,1,0,0,0,36278,857,35421,33529,32846,299,70,181,20,113,1892,1834,246,780,93,8,682,4,3,2,3,5,0,0,5,2,1,52,28,0,0,9,1,2,4,2,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,35067,97
1750,19797,19797,19044,17205,1369,79,87,2,302,753,724,83,358,20,2,250,0,0,1,7,1,0,1,1,0,0,22,8,0,0,0,3,0,4,2,1,0,0,0,2,0,0,0,0,0,0,2,6,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,19797,788,19009,18365,16951,1235,68,86,2,23,644,622,76,345,20,2,175,0,0,1,1,1,0,0,1,0,0,18,8,0,0,0,3,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35067,100
1751,91283,91283,85470,80476,2562,263,487,15,1667,5813,5534,1284,1437,270,14,2347,47,0,3,85,5,3,18,2,17,2,233,93,10,0,54,14,0,42,5,0,0,1,1,2,4,2,2,0,3,0,0,35,12,3,8,2,7,1,0,2,0,0,0,0,0,0,0,11,8,3,0,0,0,0,0,0,91283,4514,86769,82556,79230,2397,171,473,13,272,4213,4054,1177,1388,270,14,1126,31,0,3,31,5,3,0,2,4,0,124,78,10,0,12,10,0,3,5,0,0,0,0,0,4,0,2,0,0,0,0,24,10,3,5,0,6,0,0,0,0,0,0,0,0,0,0,11,8,3,0,0,0,0,0,0,53418,59
1752,2171,2171,1971,1837,80,3,12,0,39,200,185,74,29,15,0,63,0,0,0,4,0,0,0,0,0,0,12,5,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171,93,2078,1912,1816,78,1,12,0,5,166,157,74,25,15,0,42,0,0,0,1,0,0,0,0,0,0,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53418,100
1753,5867,5867,5523,5305,70,4,105,1,38,344,325,54,80,39,1,137,2,0,0,11,1,0,0,0,0,0,15,8,0,0,1,1,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5867,197,5670,5424,5249,64,2,104,1,4,246,231,50,74,39,1,59,2,0,0,5,1,0,0,0,0,0,11,8,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,53418,100
